FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0963,Servizi fotografici,2025,357,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0963,Servizi fotografici,2026,188,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2010,516,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2011,502,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2012,1192,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2013,1297,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2014,987,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2015,586,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2016,570,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2017,599,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2018,499,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2019,534,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2020,548,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2021,311,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2022,360,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2023,265,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2024,326,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2025,357,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09630,Servizi fotografici,2026,188,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2016,570,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2017,599,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2018,499,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2019,534,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2020,548,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2021,311,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2022,360,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2023,265,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2024,326,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2025,357,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096301,Servizi per la fotografia,2026,188,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0969,Altri servizi culturali,2024,17,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0969,Altri servizi culturali,2025,19,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0969,Altri servizi culturali,2026,84,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09690,Altri servizi culturali,2024,17,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09690,Altri servizi culturali,2025,19,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09690,Altri servizi culturali,2026,84,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096901,Altri servizi culturali,2024,17,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096901,Altri servizi culturali,2025,19,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,096901,Altri servizi culturali,2026,84,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',1996,20972,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',1997,20972,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',1998,20972,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',1999,23682,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2000,20976,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2001,21029,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2002,22404,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2003,21128,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2004,20403,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2005,20308,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2006,20141,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2007,18050,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2008,17372,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2009,16944,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2010,16842,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2011,14793,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2012,14169,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2013,13803,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2014,13250,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2015,12297,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2016,11307,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2017,10368,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2018,10161,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2019,9801,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2020,9677,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2021,9396,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2022,9537,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2023,10635,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2024,10647,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2025,8353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097,'Giornali, libri e articoli di cartoleria',2026,9297,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,1996,8454,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,1997,8454,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,1998,8454,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,1999,8898,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2000,7757,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2001,7758,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2002,8161,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2003,7747,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2004,8044,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2005,7815,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2006,7641,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2007,6168,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2008,5900,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2009,5730,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2010,5796,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2011,5451,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2012,5366,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2013,4949,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2014,4982,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2015,4574,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2016,4165,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2017,3671,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2018,3798,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2019,3620,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2020,3933,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2021,4013,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2022,3957,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2023,4179,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2024,4310,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2025,3121,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0971,Libri,2026,3153,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2010,1826,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2011,1800,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2012,1969,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2013,1699,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2014,1740,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2015,1860,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2016,1663,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2017,1477,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2018,1515,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2019,1467,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2020,1579,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2021,1783,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2022,1892,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2023,2153,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2024,1587,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2025,1143,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09711,Libri didattici e libri di testo,2026,1258,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2016,1663,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2017,1477,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2018,1515,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2019,1467,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2020,1579,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2021,1783,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2022,1892,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2023,2153,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2024,1587,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2025,1143,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,097111,Libri didattici e libri di testo,2026,1258,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2010,3970,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2011,3651,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2012,3397,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2013,3250,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2014,3242,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2015,2714,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,09719,Altri libri,2016,2502,,
